,User-ID,Location,Age,Password
3244,41646,usa,,
3245,42309,usa,,
3246,43466,usa,40.0,
3247,45287,usa,72.0,
3248,46159,usa,52.0,
3249,47996,usa,27.0,
3250,49154,usa,41.0,
3251,49980,usa,27.0,
3252,50205,usa,62.0,
3253,50681,usa,50.0,
3254,51742,usa,,
3255,53304,usa,52.0,
3256,53408,usa,22.0,
3257,53934,unknown,27.0,
3258,53978,usa,37.0,
3259,54206,usa,24.0,
3260,54655,usa,48.0,
3261,57124,usa,38.0,
3262,57412,portugal,25.0,
3263,57599,usa,27.0,
3264,60263,usa,52.0,
3265,60319,usa,,
3266,60621,usa,57.0,
3267,61038,usa,53.0,
3268,61888,usa,46.0,
3269,61901,usa,63.0,
3270,62457,usa,,
3271,63575,usa,,
3272,63938,usa,,
3273,67270,canada,,
3274,68383,usa,35.0,
3275,68984,usa,26.0,
3276,70594,canada,53.0,
3277,71587,usa,,
3278,72575,usa,103.0,
3279,74453,usa,61.0,
3280,75081,usa,29.0,
3281,75485,usa,27.0,
3282,76223,portugal,25.0,
3283,76512,usa,48.0,
3284,76990,usa,,
3285,77307,usa,19.0,
3286,77860,usa,33.0,
3287,78229,usa,,
3288,78440,usa,52.0,
3289,79506,usa,55.0,
3290,79740,usa,24.0,
3291,81311,usa,42.0,
3292,81368,usa,28.0,
3293,81771,usa,37.0,
3294,83443,unknown,,
3295,86123,canada,,
3296,86906,usa,26.0,
3297,88389,usa,77.0,
3298,89014,usa,,
3299,89874,usa,33.0,
3300,90066,usa,46.0,
3301,91281,usa,18.0,
3302,93565,unknown,72.0,
3303,94263,usa,21.0,
3304,95193,usa,69.0,
3305,95574,usa,37.0,
3306,98547,usa,43.0,
3307,98628,kuwait,17.0,
3308,98890,usa,31.0,
3309,100009,canada,49.0,
3310,101304,usa,68.0,
3311,102705,canada,22.0,
3312,104429,usa,39.0,
3313,106302,usa,58.0,
3314,107431,usa,,
3315,107975,usa,49.0,
3316,108332,usa,24.0,
3317,109033,usa,,
3318,109700,usa,47.0,
3319,110558,usa,,
3320,112408,usa,48.0,
3321,113097,usa,,
3322,113817,australia,25.0,
3323,114498,usa,37.0,
3324,115693,usa,30.0,
3325,119671,usa,,
3326,120908,usa,27.0,
3327,123143,portugal,28.0,
3328,123617,usa,43.0,
3329,123827,usa,53.0,
3330,124720,usa,36.0,
3331,128325,usa,43.0,
3332,128391,usa,25.0,
3333,131437,new zealand,21.0,
3334,131510,luxembourg,31.0,
3335,131883,usa,,
3336,132083,usa,47.0,
3337,133571,usa,39.0,
3338,133790,usa,,
3339,134278,usa,23.0,
3340,135398,usa,40.0,
3341,136193,usa,40.0,
3342,136746,usa,59.0,
3343,137816,spain,,
3344,138647,usa,,
3345,138975,usa,44.0,
3346,139642,usa,57.0,
3347,139844,usa,54.0,
3348,144255,germany,,
3349,144682,usa,35.0,
3350,144910,usa,,
3351,146026,usa,25.0,
3352,146118,usa,59.0,
3353,146517,turkey,22.0,
3354,146991,usa,38.0,
3355,147166,united kingdom,38.0,
3356,147803,united kingdom,64.0,
3357,148824,usa,35.0,
3358,152651,usa,24.0,
3359,153040,usa,30.0,
3360,154345,usa,,
3361,154730,usa,42.0,
3362,156214,usa,59.0,
3363,156584,australia,55.0,
3364,158226,norway,26.0,
3365,158385,usa,32.0,
3366,159230,usa,46.0,
3367,159865,usa,51.0,
3368,160509,malaysia,21.0,
3369,161252,usa,57.0,
3370,161755,usa,26.0,
3371,162376,usa,23.0,
3372,163579,usa,58.0,
3373,164549,usa,,
3374,164584,usa,52.0,
3375,167746,usa,32.0,
3376,168387,australia,32.0,
3377,169663,usa,,
3378,169781,usa,21.0,
3379,170499,usa,26.0,
3380,170850,unknown,57.0,
3381,170861,usa,44.0,
3382,171638,usa,50.0,
3383,173280,usa,41.0,
3384,176576,usa,23.0,
3385,177690,usa,27.0,
3386,183753,australia,26.0,
3387,185154,usa,50.0,
3388,190741,usa,52.0,
3389,192262,canada,,
3390,193344,usa,33.0,
3391,193750,usa,49.0,
3392,194877,usa,30.0,
3393,196656,portugal,26.0,
3394,197189,canada,32.0,
3395,198781,usa,43.0,
3396,199041,usa,,
3397,200556,canada,,
3398,201677,usa,29.0,
3399,201725,ireland,28.0,
3400,202553,usa,39.0,
3401,202942,usa,,
3402,204457,usa,55.0,
3403,204622,usa,24.0,
3404,204783,usa,56.0,
3405,207246,usa,28.0,
3406,207291,australia,,
3407,208058,usa,35.0,
3408,209875,usa,43.0,
3409,211152,usa,33.0,
3410,211231,czech republic,21.0,
3411,211761,usa,,
3412,213708,usa,36.0,
3413,215006,usa,44.0,
3414,215071,usa,29.0,
3415,215753,usa,,
3416,216019,usa,29.0,
3417,218608,usa,31.0,
3418,221115,usa,59.0,
3419,223787,usa,58.0,
3420,224340,usa,45.0,
3421,224657,finland,25.0,
3422,225612,usa,37.0,
3423,226987,usa,34.0,
3424,228313,united kingdom,17.0,
3425,228374,usa,44.0,
3426,228738,usa,65.0,
3427,229409,germany,32.0,
3428,230241,usa,,
3429,230776,usa,46.0,
3430,232067,usa,,
3431,234925,usa,51.0,
3432,234954,portugal,26.0,
3433,235059,usa,24.0,
3434,237275,usa,69.0,
3435,237451,usa,28.0,
3436,237941,usa,31.0,
3437,239692,usa,24.0,
3438,240051,canada,32.0,
3439,240370,usa,,
3440,241265,usa,32.0,
3441,241565,usa,64.0,
3442,242233,usa,57.0,
3443,242458,usa,47.0,
3444,242637,usa,26.0,
3445,242646,usa,,
3446,243879,usa,32.0,
3447,243930,france,43.0,
3448,246156,united kingdom,32.0,
3449,246757,usa,52.0,
3450,247240,trinidad and tobago,31.0,
3451,248259,usa,,
3452,248468,usa,44.0,
3453,249994,portugal,28.0,
3454,250186,usa,30.0,
3455,250800,usa,40.0,
3456,251003,usa,37.0,
3457,251149,usa,50.0,
3458,253629,usa,,
3459,253855,canada,29.0,
3460,254160,usa,33.0,
3461,256270,usa,42.0,
3462,258151,usa,,
3463,258352,usa,,
3464,259768,usa,31.0,
3465,263663,usa,,
3466,268171,usa,35.0,
3467,268882,usa,37.0,
3468,269386,usa,36.0,
3469,269890,usa,27.0,
3470,270156,usa,41.0,
3471,272077,usa,23.0,
3472,272407,usa,32.0,
3473,274393,usa,,
3474,275154,usa,,
3475,139884,spain,38.0,
3476,245128,malaysia,23.0,
3477,206972,usa,15.0,
3478,16090,usa,,
3479,61910,usa,44.0,
3480,144318,usa,,
3481,188878,usa,,
3482,269244,usa,,
3483,387,usa,17.0,
3484,10924,usa,20.0,
3485,26616,usa,20.0,
3486,28360,usa,15.0,
3487,42914,usa,26.0,
3488,75595,netherlands,35.0,
3489,95525,united kingdom,46.0,
3490,200978,netherlands,41.0,
3491,262642,usa,20.0,
3492,18366,usa,33.0,
3493,52968,usa,33.0,
3494,73224,usa,42.0,
3495,75809,usa,27.0,
3496,84715,usa,22.0,
3497,84820,usa,,
3498,115392,sweden,30.0,
3499,187410,usa,100.0,
3500,223238,unknown,21.0,
3501,240743,usa,32.0,
3502,18384,spain,37.0,
3503,23902,united kingdom,,
3504,48445,usa,35.0,
3505,129074,usa,51.0,
3506,179730,usa,,
3507,183476,usa,29.0,
3508,274301,australia,41.0,
3509,37512,usa,27.0,
3510,98686,usa,32.0,
3511,249958,usa,12.0,
3512,6280,spain,46.0,
3513,96869,spain,28.0,
3514,91792,usa,32.0,
3515,166830,usa,24.0,
3516,201521,usa,,
3517,221510,usa,28.0,
3518,91633,usa,21.0,
3519,151790,usa,26.0,
3520,246196,usa,24.0,
3521,270352,usa,31.0,
3522,51687,usa,,
3523,55486,usa,,
3524,76499,usa,,
3525,104337,usa,,
3526,110746,united kingdom,59.0,
3527,115792,canada,29.0,
3528,130705,australia,29.0,
3529,201768,canada,47.0,
3530,224927,usa,38.0,
3531,228021,usa,32.0,
3532,246617,united kingdom,27.0,
3533,251620,usa,31.0,
3534,258160,usa,23.0,
3535,260849,usa,,
3536,278137,usa,27.0,
3537,278221,canada,32.0,
3538,278390,usa,35.0,
3539,885,usa,,
3540,2891,usa,,
3541,4225,canada,33.0,
3542,6323,usa,35.0,
3543,11657,usa,25.0,
3544,11993,usa,37.0,
3545,14393,unknown,,
3546,15408,usa,34.0,
3547,17282,usa,38.0,
3548,18254,canada,34.0,
3549,20755,usa,,
3550,23664,usa,,
3551,25966,usa,,
3552,30333,usa,,
3553,30971,usa,67.0,
3554,33263,usa,23.0,
3555,34193,usa,,
3556,36677,usa,28.0,
3557,36973,usa,,
3558,39440,canada,40.0,
3559,40330,usa,,
3560,40617,usa,42.0,
3561,41589,usa,51.0,
3562,50711,usa,,
3563,51891,usa,37.0,
3564,52256,usa,17.0,
3565,53241,usa,,
3566,53418,usa,28.0,
3567,54605,usa,,
3568,55272,usa,,
3569,56661,usa,,
3570,58382,usa,,
3571,62755,usa,50.0,
3572,63389,usa,25.0,
3573,68886,usa,37.0,
3574,71162,canada,40.0,
3575,72099,unknown,41.0,
3576,73196,usa,35.0,
3577,73588,usa,38.0,
3578,74665,usa,,
3579,74709,usa,21.0,
3580,79815,usa,25.0,
3581,80203,usa,34.0,
3582,83135,usa,29.0,
3583,83496,usa,,
3584,84427,usa,58.0,
3585,84940,usa,41.0,
3586,85093,usa,,
3587,85526,canada,36.0,
3588,88873,usa,,
3589,89851,usa,,
3590,91405,usa,17.0,
3591,93046,usa,47.0,
3592,93092,canada,22.0,
3593,93855,usa,53.0,
3594,94737,usa,,
3595,96611,usa,22.0,
3596,98356,usa,45.0,
3597,98484,usa,18.0,
3598,99946,usa,,
3599,102034,usa,32.0,
3600,105374,canada,25.0,
3601,106946,usa,,
3602,110349,usa,27.0,
3603,111749,canada,,
3604,116499,usa,,
3605,117131,canada,56.0,
3606,123056,canada,32.0,
3607,125928,usa,,
3608,126127,canada,,
3609,131154,usa,18.0,
3610,132572,canada,45.0,
3611,140223,usa,27.0,
3612,140555,canada,31.0,
3613,141704,usa,29.0,
3614,142024,canada,61.0,
3615,144151,usa,,
3616,151634,usa,,
3617,153211,canada,28.0,
3618,153322,unknown,33.0,
3619,154465,usa,32.0,
3620,154975,usa,29.0,
3621,155014,usa,,
3622,157594,canada,,
3623,158033,usa,24.0,
3624,158509,usa,,
3625,158559,usa,,
3626,159647,canada,,
3627,161993,usa,,
3628,162590,canada,,
3629,164533,spain,46.0,
3630,166581,usa,70.0,
3631,170722,canada,23.0,
3632,175185,canada,41.0,
3633,179534,usa,31.0,
3634,181691,usa,26.0,
3635,181944,usa,49.0,
3636,182527,usa,62.0,
3637,185275,usa,32.0,
3638,190976,usa,,
3639,191188,usa,80.0,
3640,191694,usa,62.0,
3641,192119,usa,39.0,
3642,192353,usa,26.0,
3643,197293,canada,26.0,
3644,197882,unknown,35.0,
3645,198930,usa,21.0,
3646,198983,usa,29.0,
3647,201475,usa,35.0,
3648,202358,portugal,52.0,
3649,207721,canada,39.0,
3650,208009,unknown,,
3651,212789,usa,34.0,
3652,218638,canada,,
3653,223201,usa,,
3654,223768,usa,,
3655,227422,usa,35.0,
3656,228024,canada,24.0,
3657,229064,usa,36.0,
3658,229091,germany,,
3659,229703,canada,,
3660,232449,usa,,
3661,232990,usa,26.0,
3662,233117,unknown,,
3663,233889,australia,37.0,
3664,236587,usa,,
3665,237434,usa,,
3666,242073,canada,28.0,
3667,242361,usa,,
3668,245371,canada,26.0,
3669,248479,canada,27.0,
3670,249628,usa,51.0,
3671,250300,singapore,,
3672,250851,usa,21.0,
3673,258121,canada,25.0,
3674,258717,germany,18.0,
3675,259829,usa,44.0,
3676,264152,usa,,
3677,264543,usa,,
3678,265676,usa,36.0,
3679,265972,usa,,
3680,268774,usa,82.0,
3681,270605,usa,,
3682,270713,canada,27.0,
3683,273813,unknown,,
3684,274380,usa,21.0,
3685,275922,usa,47.0,
3686,39467,spain,35.0,
3687,277042,usa,,
3688,277157,usa,70.0,
3689,277378,canada,33.0,
3690,277478,netherlands,31.0,
3691,242,germany,37.0,
3692,487,usa,,
3693,901,united kingdom,21.0,
3694,1025,united kingdom,33.0,
3695,1140,usa,19.0,
3696,1903,taiwan,36.0,
3697,2411,usa,37.0,
3698,2977,usa,25.0,
3699,4092,usa,27.0,
3700,4131,united kingdom,51.0,
3701,4285,usa,50.0,
3702,5815,usa,,
3703,6120,usa,36.0,
3704,7105,united kingdom,,
3705,7286,usa,28.0,
3706,7426,usa,,
3707,9224,united kingdom,,
3708,9381,united kingdom,,
3709,10118,usa,44.0,
3710,10532,united kingdom,29.0,
3711,10570,singapore,,
3712,10590,malaysia,22.0,
3713,10649,argentina,27.0,
3714,11120,finland,58.0,
3715,11554,usa,35.0,
3716,11724,usa,42.0,
3717,12331,greece,31.0,
3718,12512,netherlands,34.0,
3719,13221,canada,45.0,
3720,13600,greece,,
3721,13664,usa,,
3722,14049,canada,,
3723,14336,usa,28.0,
3724,14387,united kingdom,35.0,
3725,15049,usa,28.0,
3726,15459,usa,,
3727,15523,malaysia,22.0,
3728,16086,united kingdom,39.0,
3729,16151,australia,39.0,
3730,16155,malaysia,47.0,
3731,16319,australia,43.0,
3732,16504,malaysia,28.0,
3733,16999,usa,48.0,
3734,17507,ireland,37.0,
3735,17842,usa,21.0,
3736,18323,usa,41.0,
3737,19974,united kingdom,30.0,
3738,20201,usa,31.0,
3739,20401,austria,25.0,
3740,20911,usa,50.0,
3741,21860,usa,,
3742,22082,brazil,26.0,
3743,22343,portugal,21.0,
3744,22362,usa,31.0,
3745,24188,usa,,
3746,25395,usa,65.0,
3747,25583,usa,,
3748,25636,united kingdom,48.0,
3749,25890,usa,,
3750,26371,canada,65.0,
3751,26583,canada,,
3752,27650,australia,27.0,
3753,27740,usa,57.0,
3754,27813,usa,34.0,
3755,28091,usa,128.0,
3756,28632,usa,37.0,
3757,28735,germany,58.0,
3758,28938,usa,38.0,
3759,29702,unknown,52.0,
3760,30144,usa,,
3761,30273,usa,25.0,
3762,30341,usa,,
3763,30509,united kingdom,51.0,
3764,30527,usa,41.0,
3765,30712,united kingdom,,
3766,30898,usa,43.0,
3767,31466,canada,26.0,
3768,31652,usa,,
3769,32329,usa,30.0,
3770,33336,netherlands,,
3771,33487,australia,26.0,
3772,33888,united kingdom,48.0,
3773,34215,australia,28.0,
3774,34300,canada,35.0,
3775,34936,usa,36.0,
3776,35321,usa,34.0,
3777,35910,usa,16.0,
3778,36701,canada,65.0,
3779,36811,usa,51.0,
3780,37310,usa,33.0,
3781,37550,usa,19.0,
3782,37974,usa,,
3783,37989,usa,57.0,
3784,38229,usa,23.0,
3785,38762,usa,29.0,
3786,40110,usa,,
3787,41057,canada,51.0,
3788,41425,new zealand,31.0,
3789,41667,usa,,
3790,41757,canada,58.0,
3791,42123,usa,35.0,
3792,42651,usa,,
3793,43418,canada,,
3794,43687,usa,27.0,
3795,43962,australia,23.0,
3796,44297,new zealand,22.0,
3797,44845,usa,29.0,
3798,46006,australia,51.0,
3799,46050,canada,39.0,
3800,47128,usa,33.0,
3801,48494,usa,51.0,
3802,48539,usa,23.0,
3803,48595,usa,23.0,
3804,48911,usa,57.0,
3805,49204,usa,14.0,
3806,50092,usa,48.0,
3807,50165,usa,41.0,
3808,50409,australia,21.0,
3809,50858,usa,19.0,
3810,51803,canada,34.0,
3811,51856,usa,59.0,
3812,51944,usa,51.0,
3813,52060,canada,38.0,
3814,52531,united kingdom,35.0,
3815,52635,usa,23.0,
3816,52807,canada,38.0,
3817,53042,usa,59.0,
3818,53140,usa,,
3819,53189,usa,,
3820,54648,usa,,
3821,54850,australia,44.0,
3822,54911,usa,17.0,
3823,55178,usa,25.0,
3824,55187,usa,48.0,
3825,56391,usa,40.0,
3826,57039,switzerland,,
3827,58255,usa,14.0,
3828,61668,usa,41.0,
3829,61798,usa,,
3830,62410,usa,27.0,
3831,62954,usa,,
3832,63293,usa,37.0,
3833,64629,usa,57.0,
3834,64946,usa,34.0,
3835,65145,usa,54.0,
3836,66088,usa,46.0,
3837,66443,canada,29.0,
3838,66485,germany,,
3839,67193,usa,17.0,
3840,67244,usa,19.0,
3841,67415,usa,29.0,
3842,68014,united kingdom,18.0,
3843,68426,canada,25.0,
3844,69493,japan,42.0,
3845,69721,usa,32.0,
3846,70153,canada,34.0,
3847,70222,canada,56.0,
3848,70314,canada,23.0,
3849,70550,australia,37.0,
3850,70649,usa,31.0,
3851,70731,australia,38.0,
3852,71662,usa,22.0,
3853,71853,usa,23.0,
3854,72282,canada,50.0,
3855,73691,usa,20.0,
3856,74121,united kingdom,42.0,
3857,74189,usa,21.0,
3858,75286,usa,,
3859,75436,japan,,
3860,75842,usa,42.0,
3861,76301,philippines,19.0,
3862,77332,usa,58.0,
3863,78755,germany,53.0,
3864,78777,usa,,
3865,78797,new zealand,53.0,
3866,78844,usa,68.0,
3867,80820,usa,,
3868,80908,spain,30.0,
3869,81138,canada,0.0,
3870,81227,united kingdom,20.0,
3871,81855,united kingdom,42.0,
3872,81950,austria,23.0,
3873,82511,italy,,
3874,82877,usa,27.0,
3875,83561,usa,41.0,
3876,83880,germany,39.0,
3877,84476,usa,16.0,
3878,84880,usa,,
3879,85043,usa,,
3880,85419,usa,57.0,
3881,85769,portugal,23.0,
3882,85944,new zealand,23.0,
3883,86033,australia,26.0,
3884,87051,usa,31.0,
3885,87143,usa,53.0,
3886,87729,portugal,24.0,
3887,88412,canada,36.0,
3888,89507,usa,30.0,
3889,89867,canada,28.0,
3890,90137,usa,40.0,
3891,90286,australia,26.0,
3892,91424,usa,51.0,
3893,91449,united kingdom,34.0,
3894,91634,usa,,
3895,91692,usa,53.0,
3896,92652,canada,32.0,
3897,92727,usa,33.0,
3898,92861,canada,,
3899,93257,usa,,
3900,93562,usa,60.0,
3901,93578,canada,61.0,
3902,93732,usa,56.0,
3903,94023,united kingdom,56.0,
3904,94099,usa,22.0,
3905,94209,canada,25.0,
3906,94494,usa,24.0,
3907,94853,new zealand,27.0,
3908,94865,germany,21.0,
3909,94883,usa,50.0,
3910,95261,australia,,
3911,95923,usa,17.0,
3912,96493,new zealand,,
3913,96521,canada,23.0,
3914,96659,australia,37.0,
3915,96679,australia,27.0,
3916,97050,malaysia,24.0,
3917,98026,unknown,40.0,
3918,98297,finland,24.0,
3919,98655,usa,70.0,
3920,99026,usa,38.0,
3921,99281,usa,17.0,
3922,99630,usa,24.0,
3923,99652,usa,37.0,
3924,100881,united kingdom,104.0,
3925,101171,canada,,
3926,101550,argentina,29.0,
3927,101666,austria,49.0,
3928,102019,usa,32.0,
3929,102032,usa,30.0,
3930,102164,germany,44.0,
3931,104211,usa,39.0,
3932,104243,usa,60.0,
3933,105295,germany,,
3934,105476,spain,22.0,
3935,105695,usa,39.0,
3936,105745,spain,,
3937,105795,spain,24.0,
3938,105968,usa,41.0,
3939,107270,germany,38.0,
3940,107718,usa,28.0,
3941,108752,usa,31.0,
3942,109049,usa,34.0,
3943,109107,usa,19.0,
3944,109427,singapore,37.0,
3945,109461,usa,30.0,
3946,110076,canada,52.0,
3947,110309,usa,32.0,
3948,110609,japan,32.0,
3949,111269,usa,30.0,
3950,111747,usa,56.0,
3951,113292,usa,38.0,
3952,113904,usa,31.0,
3953,114143,unknown,31.0,
3954,114178,japan,30.0,
3955,114893,united kingdom,32.0,
3956,114983,australia,21.0,
3957,115692,usa,33.0,
3958,115714,usa,41.0,
3959,116341,belgium,22.0,
3960,117581,usa,41.0,
3961,117683,united kingdom,28.0,
3962,118275,poland,24.0,
3963,118434,australia,23.0,
3964,118533,usa,37.0,
3965,118654,usa,,
3966,118683,usa,50.0,
3967,120485,australia,20.0,
3968,120515,brazil,42.0,
3969,121010,united kingdom,34.0,
3970,121606,malaysia,23.0,
3971,121845,usa,,
3972,121941,usa,57.0,
3973,122086,canada,18.0,
3974,122321,usa,23.0,
3975,122506,usa,27.0,
3976,122881,united kingdom,,
3977,123501,spain,27.0,
3978,123724,usa,52.0,
3979,124078,usa,25.0,
3980,124322,canada,,
3981,125798,united kingdom,25.0,
3982,125808,switzerland,32.0,
3983,126388,usa,26.0,
3984,126726,usa,34.0,
3985,126827,united kingdom,30.0,
3986,127766,italy,,
3987,128040,usa,35.0,
3988,128139,usa,23.0,
3989,128790,united kingdom,31.0,
3990,129988,usa,31.0,
3991,130915,usa,,
3992,132242,usa,33.0,
3993,132836,usa,57.0,
3994,133348,germany,26.0,
3995,133414,canada,,
3996,133654,netherlands,40.0,
3997,133747,usa,28.0,
3998,134031,germany,27.0,
3999,135624,kuwait,25.0,
4000,135778,usa,45.0,
4001,135847,usa,20.0,
4002,136071,usa,44.0,
4003,136234,usa,27.0,
4004,136304,usa,29.0,
4005,136747,usa,31.0,
4006,137397,france,32.0,
4007,137437,spain,26.0,
4008,138073,united kingdom,31.0,
4009,138529,italy,,
4010,138883,usa,16.0,
4011,139126,usa,27.0,
4012,139286,canada,48.0,
4013,139607,usa,47.0,
4014,140036,usa,35.0,
4015,140423,united kingdom,36.0,
4016,141832,usa,32.0,
4017,141958,norway,41.0,
4018,142076,usa,27.0,
4019,142256,canada,52.0,
4020,142366,usa,38.0,
4021,142600,usa,59.0,
4022,143427,usa,24.0,
4023,144997,usa,31.0,
4024,145161,united kingdom,38.0,
4025,145165,australia,38.0,
4026,145198,usa,28.0,
4027,145956,canada,,
4028,146310,usa,34.0,
4029,146466,usa,14.0,
4030,146804,unknown,,
4031,147045,usa,28.0,
4032,147156,united kingdom,42.0,
4033,148191,usa,42.0,
4034,148378,usa,20.0,
4035,148804,usa,,
4036,149172,usa,37.0,
4037,150657,usa,26.0,
4038,151068,australia,28.0,
4039,151086,usa,39.0,
4040,151483,usa,,
4041,153361,usa,44.0,
4042,153621,spain,29.0,
4043,153653,usa,50.0,
4044,154346,unknown,24.0,
4045,154472,brazil,32.0,
4046,155343,malaysia,26.0,
4047,155939,usa,37.0,
4048,156163,usa,54.0,
4049,156264,south korea,38.0,
4050,156837,united kingdom,39.0,
4051,157127,usa,26.0,
4052,157602,usa,,
4053,158851,usa,39.0,
4054,159720,canada,31.0,
4055,161849,canada,26.0,
4056,161872,usa,27.0,
4057,162019,usa,19.0,
4058,162085,canada,21.0,
4059,162155,usa,57.0,
4060,162760,united kingdom,,
4061,163433,canada,,
4062,163534,united kingdom,37.0,
4063,163776,usa,29.0,
4064,164105,usa,28.0,
4065,164775,usa,,
4066,164955,usa,49.0,
4067,165838,usa,60.0,
4068,166922,united kingdom,26.0,
4069,167438,france,19.0,
4070,167611,united kingdom,36.0,
4071,167782,usa,20.0,
4072,169492,usa,55.0,
4073,169563,canada,29.0,
4074,169773,usa,20.0,
4075,170118,catalonia,32.0,
4076,170184,united kingdom,51.0,
4077,170257,usa,59.0,
4078,170595,usa,34.0,
4079,170947,usa,35.0,
4080,170997,usa,66.0,
4081,171007,usa,38.0,
4082,171157,usa,32.0,
4083,171435,usa,,
4084,171506,usa,30.0,
4085,172115,usa,23.0,
4086,172406,usa,29.0,
4087,173190,usa,,
4088,173652,usa,,
4089,174326,canada,38.0,
4090,175886,australia,52.0,
4091,176062,australia,37.0,
4092,176838,finland,27.0,
4093,177088,canada,,
4094,177090,usa,37.0,
4095,177128,new zealand,41.0,
4096,177435,usa,42.0,
4097,179739,canada,42.0,
4098,179791,australia,22.0,
4099,180441,usa,19.0,
4100,180925,canada,26.0,
4101,181212,usa,32.0,
4102,181714,usa,28.0,
4103,182551,usa,33.0,
4104,182746,usa,44.0,
4105,183347,usa,35.0,
4106,183722,usa,41.0,
4107,183963,canada,27.0,
4108,184424,usa,44.0,
4109,184465,usa,33.0,
4110,185288,canada,,
4111,185448,usa,31.0,
4112,186899,usa,24.0,
4113,187309,united kingdom,57.0,
4114,187747,usa,22.0,
4115,187810,spain,45.0,
4116,188119,usa,38.0,
4117,189190,usa,28.0,
4118,190175,australia,,
4119,190265,ireland,30.0,
4120,190885,usa,38.0,
4121,191841,usa,33.0,
4122,192199,usa,57.0,
4123,192844,usa,,
4124,192895,mexico,23.0,
4125,192979,finland,19.0,
4126,193642,australia,44.0,
4127,193738,usa,,
4128,194296,usa,53.0,
4129,194636,unknown,,
4130,194732,usa,44.0,
4131,194799,usa,30.0,
4132,195079,usa,43.0,
4133,195116,united kingdom,27.0,
4134,195770,canada,31.0,
4135,196146,united kingdom,38.0,
4136,196363,usa,54.0,
4137,196858,usa,32.0,
4138,196910,usa,44.0,
4139,197828,usa,61.0,
4140,199092,netherlands,50.0,
4141,199178,united kingdom,57.0,
4142,199180,france,22.0,
4143,199510,usa,29.0,
4144,199841,brazil,38.0,
4145,201404,usa,28.0,
4146,202058,usa,35.0,
4147,202764,spain,27.0,
4148,202821,usa,23.0,
4149,203280,australia,28.0,
4150,203531,usa,24.0,
4151,203799,usa,54.0,
4152,205072,canada,33.0,
4153,205502,usa,24.0,
4154,205783,usa,,
4155,205871,iran,23.0,
4156,205909,usa,,
4157,206187,australia,14.0,
4158,206305,usa,,
4159,206423,usa,,
4160,206891,usa,32.0,
4161,208298,usa,,
4162,208478,australia,55.0,
4163,208665,usa,69.0,
4164,208668,usa,59.0,
4165,208907,usa,26.0,
4166,209486,usa,24.0,
4167,209498,usa,,
4168,209536,united kingdom,30.0,
4169,209631,canada,23.0,
4170,210311,portugal,25.0,
4171,210317,usa,,
4172,210324,usa,25.0,
4173,210791,usa,25.0,
4174,210816,usa,29.0,
4175,210822,usa,36.0,
4176,211961,netherlands,40.0,
4177,213119,canada,20.0,
4178,213255,united kingdom,32.0,
4179,213316,united kingdom,32.0,
4180,213915,united kingdom,29.0,
4181,214641,usa,30.0,
4182,215953,spain,32.0,
4183,216386,usa,25.0,
4184,217106,usa,55.0,
4185,217386,usa,,
4186,217395,usa,26.0,
4187,217566,malaysia,16.0,
4188,218051,portugal,24.0,
4189,218182,usa,38.0,
4190,218290,new zealand,14.0,
4191,219008,canada,60.0,
4192,219132,usa,,
4193,219813,austria,27.0,
4194,219949,usa,,
4195,221553,germany,27.0,
4196,221871,canada,,
4197,222683,usa,,
4198,223253,usa,56.0,
4199,223438,usa,31.0,
4200,223608,usa,31.0,
4201,223814,united kingdom,,
4202,224606,united kingdom,19.0,
4203,224768,usa,41.0,
4204,225686,usa,16.0,
4205,225727,usa,52.0,
4206,226548,new zealand,32.0,
4207,227276,united kingdom,41.0,
4208,227654,new zealand,,
4209,228633,portugal,20.0,
4210,228750,canada,28.0,
4211,228790,canada,28.0,
4212,229405,usa,55.0,
4213,229501,spain,20.0,
4214,230030,usa,36.0,
4215,230115,usa,44.0,
4216,231290,usa,29.0,
4217,231613,united kingdom,28.0,
4218,231851,canada,28.0,
4219,232052,usa,26.0,
